rv_10,log_close,log_return_lag_1,log_return_lag_2,log_return_lag_3,log_return_lag_4,log_return_lag_5,rv_10_lag_1,log_volume,volume_change
0.016500678626398455,3.80695134778641,-0.012164668353453756,-0.020925684014688084,0.036168285358923136,0.008700644171528271,-0.007956493947112175,0.015927049720232803,19.109829943225012,0.13582299585132263
0.016599994675467043,3.8159051264757924,-0.010385390524247029,-0.012164668353453756,-0.020925684014688084,0.036168285358923136,0.008700644171528271,0.016500678626398455,18.59793615614614,-0.40064055581771263
0.01640185476054666,3.8172308036326648,0.008953778689382297,-0.010385390524247029,-0.012164668353453756,-0.020925684014688084,0.036168285358923136,0.016599994675467043,18.235815153848133,-0.30380187882767584
0.016078528225821516,3.823727123506221,0.0013256771568723735,0.008953778689382297,-0.010385390524247029,-0.012164668353453756,-0.020925684014688084,0.01640185476054666,18.361525042743605,0.13395314815884207
0.015923346947831943,3.830495443971882,0.0064963198735563665,0.0013256771568723735,0.008953778689382297,-0.010385390524247029,-0.012164668353453756,0.016078528225821516,18.529068672368197,0.18239687659141057
0.015988863896311732,3.8449274254827883,0.006768320465660782,0.0064963198735563665,0.0013256771568723735,0.008953778689382297,-0.010385390524247029,0.015923346947831943,18.327059936354903,-0.18291221017873804
0.01593783312395347,3.8517590268088298,0.014431981510906411,0.006768320465660782,0.0064963198735563665,0.0013256771568723735,0.008953778689382297,0.015988863896311732,18.349047246221573,0.02223081214282896
0.011158921672597522,3.8534981044577896,0.0068316013260414366,0.014431981510906411,0.006768320465660782,0.0064963198735563665,0.0013256771568723735,0.01593783312395347,18.152241665106857,-0.17864969619883297
0.00839451067717209,3.860169958396797,0.0017390776489598636,0.0068316013260414366,0.014431981510906411,0.006768320465660782,0.0064963198735563665,0.011158921672597522,18.12101245630724,-0.030746613791768462
0.007321721024089972,3.8757835494745483,0.006671853939007377,0.0017390776489598636,0.0068316013260414366,0.014431981510906411,0.006768320465660782,0.00839451067717209,18.455341074349317,0.39700214826249836
0.005694905575810848,3.8727803987246556,0.015613591077751288,0.006671853939007377,0.0017390776489598636,0.0068316013260414366,0.014431981510906411,0.007321721024089972,18.77886414959046,0.3819880456075142
0.005638262537726657,3.878378689109858,-0.003003150749892658,0.015613591077751288,0.006671853939007377,0.0017390776489598636,0.0068316013260414366,0.005694905575810848,18.278900566309854,-0.39344725202833797
